,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
485465,485466,B001RVFERK,A1B3ZEHM44FVUC,SWGAK,0,0,5,1317340800,Yum!!!,"Wow! is an understatement.  These are (by-far) the BEST barbecue potato chips on the market today -- and they don't have any non-food ""junk"" in them!  These chips taste like a cross between potato chips and barbecue pork rinds but they are low in fat and they are NOT fried!  They are really crunchy and we LOVE the barbecue seasoning that they use on these.  We're sold -- we won't be buying any of those ""other"" potato chips anymore. I've going to end this review now because I just heard one of my kids open up another bag..."
485466,485467,B001RVFERK,A1LTNRGWZFY4C9,GROUCHHUNTER,3,3,5,1253318400,Cheddar POPCHIPS are totally Yummy!,I am addicted to Popchips - I love the cheddar flavored ones. I don't crave cheetos anymore which I was addicted to.  I know eat a bag of these and my craving is gone. They are actually healthy and for only 100 calories a bag and around 3 grams of fat - it is a much better choice than cheetos. They are very crunchy and full of flavor. I am ordering these again.
485467,485468,B001RVFERK,A7FFT3N5OLKH4,Bobby's Wife,3,3,5,1242345600,Love Me Some popchips,"If you have not tried popchips, what are you waiting for?  They are the best.  Not baked or fried but low cal, lowfat and HIGH TASTE.  I have tried everything on the market and these are by far the best product out there of it's kind.  Guilt free snacks that are delicious are hard to come by.  This company has it down!  Every flavor rocks and new ones are coming soon!"
485468,485469,B001RVFERK,AXRWQFINEQL8K,A. Price,3,3,5,1239667200,excellent!!!,"If you like salt and vinegar chips and are looking for a healthier alternative, you have got to try these! They are absolutely addicting."
485469,485470,B001RVFERK,A11VK79G41FSU6,C. Dixon,5,6,4,1242864000,"We'll never go back to ""baked""!",These beat baked chips hands down! I love the crunch almost as much as I love the calorie content and the single serve bags! Because they are not fried you are saving fat and calories but they are not flat and tasteless like the baked chips either. You know the ones that if you bite off a piece the wrong way you can pierce your tongue with it? Never again! The BBQ is a tad strong IMHO but they are still keepers! The original flavor is awesome.
485470,485471,B001RVFERK,A3KZ7OH4VRL048,Jonathan,2,2,3,1327622400,"A healthy alternative, but with overpowering and inconsistent flavor","These are definitely a healthier alternative than your standard potato chip - each bag (roughly 20 silver dollar-sized chips) has only three grams of fat and 100 calories. They are also kosher, gluten-free and vegan.<br /><br />Instead of baking the flavor into the chip, Popchips add seasoning once the chips are ""popped"" (as opposed to fried or baked). This, however, is also the cause of my problem with the chips. I found the flavor to be wildly inconsisent from bag to bag, and sometimes from chip to chip within the same bag. One bag's lime flavor was so overpowering I almost gagged, while the next was a nice, uneventful snack. The lime flavor is also much, much more noticeable than the chili flavor.<br /><br />As a healthy alternative to potato chips, these are a viable option, but keep a glass of water handy - with the almost-randomized flavor intensity, you're not going to know how intense the lime flavor is going to be until you open the bag."
485471,485472,B001RVFERK,A5H8NA5CJ0FK4,"K. ""daisy4given""",2,2,5,1327536000,Excellent!,"I was already a big fan of the Popchips Salt and Vinegar flavor, so when I saw that they were coming out with a Chili Lime flavor I was so excited to try it! The flavor does NOT disappoint - tangy, spicy, and a dash of sweet. This is my new favorite ""chip""! Now, if you've never tried Popchips before, just be aware that the texture is different than regular potato chips, somewhere between a traditional chip and a rice cake. It can throw off die-hard potato chip fans, but if you just want something crunchy and awesome tasting, without as many calories and fat, then this is going to be your new favorite snack!"
485472,485473,B001RVFERK,A1XEJRNQSZPWAI,Andrea L. Heyart,2,2,3,1327536000,Chili Lime Flavor Review,"I love Pop Chips. Parmesan Garlic and Sour Cream and Onion Pop Chips rock my world. They taste great, have a quirky crunch and are low cal/fat (in relation to traditional chips).<br /><br />Sadly though I must base this review on the Chili Lime flavor I was sent through the Amazon Vine program. These are probably my least favorite flavor to date. They have the lime twang you would expect and a little chili heat (though not overly spicy) and even the potato flavor comes through. Individually these all work but somehow in this chip they really don't. Interestingly enough the aftertaste is actually better than the intial flavor of the chip itself.<br />I'm not saying this flavor is bad, it's just not that good.<br /><br />Overall, great brand with great flavors in general but Chili Lime doesn't stack up against the others."
485473,485474,B001RVFERK,A18IZ3RTL9SD4V,K Sprite,2,2,4,1327449600,Soooooo yummy and great texture!,"OMG - these chips taste so good! I used to live in the UK and remember eating those delicious salt and vinegar chips. Flavor-wise these aren't as tart and vinegary as those, but they have a really nice twang to them that's not overwhelming, with some sweet/salty/savory overtones. Texture-wise these are light and airy. They are about 1/8 inch thick, like a mini rice cake though not as dense. They are great for dipping or eating all by themselves. The bag has just the right serving size. You don't feel too full afterward but they are definitely filling.<br /><br />The only reason I gave them four stars instead of five is because even though they are natural, they aren't organic, and most non-organic potatoes are GMO (genetically modified), so maybe not totally healthy, but definitely delicious!"
485474,485475,B001RVFERK,A1DNXL8BIR5R8R,"E. P. Brookshire ""&#34;TRUEobsession&#34;""",2,2,5,1327449600,Pop these chips...in your mouth!,"Now the thought of a sweet potato chip might not initially appeal to everyone but I gave these a try and I am glad I did.  They are the right mix of sweet and salty so all those cravings get satisfied in one bite.  They are light and crispy.  If you have ever had a Muncho chip, they are similar in texture to those but not so salty like a Muncho.  You really don't get a strong sweet potato flavor and I at two small bags in one setting with ease.  They are low fat, low calorie (100 calories per bag which is a serving).  They contain natural ingredients like sunflower and safflower oil, sea salt, and organic yellow corn flour.  They are very very good."
485475,485476,B001RVFERK,ASIMCC20UVK58,R Shackleford,2,2,3,1324339200,"Popchips 5 Stars, Chili Lime Flavor 3 Stars","I have a bag of Popchips everyday with lunch. So needless to say I love Popchips. When I saw a new flavor available on Amazon of course I had to try it. Chili Lime sounded interesting, and it is indeed an interesting flavor. There is a big hint of lime along with the ""chili"" flavor which is hard to explain. I think this is one of those things that you just have to try for yourself if it sounds interesting. They're decent enough that I will finish off the box, but I can't say I would buy this flavor again."
485476,485477,B001RVFERK,AZSVQQ6XTN4Y2,Gail S.,0,0,5,1317254400,These are yummy!,"I order Pop Chips through Amazon as none of my local stores carry the brand. I've tried a variety of the flavors they offer & all are very tasty, however, the sea salt & vinegar are by far my favorite. All I can say is....YUMMY."
485477,485478,B001RVFERK,A2Y6KBLUNU7171,"G. Williams ""eba89122""",0,0,5,1317254400,This stuff should be illegal!,"Forget heroin...  Forget cocaine...  Forget meth...  NOTHING is more addictive than these ""chips"".  Heed these words: these ""chips"" will cause the downfall all modern civilization.<br /><br />In all seriousness, these things are very tasty, and nowhere near as bad for you as an old fashion potato chip.<br /><br />My wife picked up a small bag in an airport vending machine while on a trip.  She saved a few ""chips"" for me to try when she got home.  I was so impressed with the taste, and the nutrition label, that I immediately thought of my dad.  He loves a good snack item (don't we all?), but with a recent diabetes diagnosis, and the ever increasing challenge to lose a few pounds, his ""snacking"" options have been getting pretty sparse.<br /><br />So I shoot him a text message, and include a picture of the nutrition label from the back of the bag.  Seconds later I get a text message back:  ""Are you kidding?  We're the reason Pop-Chips stock doubled last quarter!  Put all your stock into BBQ Pop-Chips. They will replace crystal meth soon!""<br /><br />Now, I haven't tried the other flavors yet.  If you look through the feedback on the other flavors, not all of them appear to be smash hits.  But you can't go wrong with Original.  Definitely give these things a try.  You won't be disappointed."
485478,485479,B001RVFERK,AW5KA7BC50FCU,Michele Twigg,0,0,5,1317081600,Popchips,"Excellent Robust flavor, cannot find in Grocery store.  Cheaper than grocery store.Very helpfull for dieters who love potatoe chips, the salt and the crunch."
485479,485480,B001RVFERK,A33J2B9QEI1BRA,netty,0,0,5,1316217600,Yummo!,They are so tasty and it feels like I am eating real BBQ chips. They are a great snack and satisfying when I have a salty craving!
485480,485481,B001RVFERK,A36LK8CP3ZC7JA,LR,0,0,2,1315785600,"Cheddar good, parmesan garlic bad","Some of these are quite tasty, but all are too salty. Way too much sodium.<br />The cheddar flavor is kind of like different-shaped cheetos, quite tasty.<br />Parmesan garlic on the other hand is terrible. Extremely garlicky with no parmesan taste at all, and too salty."
